date,btc_realized_cap_usd,eth_realized_cap_usd
2025-05-25,2125666857937.5,
2025-05-25,2137952483750.0,
2025-05-25,2143328021406.25,
2025-05-25,2141374744843.75,
2025-05-26,2169843243750.0,
2025-05-26,2174203780812.5,
2025-05-26,2184315627093.75,
2025-05-26,2181942200968.75,
2025-05-26,2174767053593.75,
2025-05-27,2165283958093.75,
2025-05-27,2178608129875.0,
2025-05-27,2176035908156.25,
2025-05-27,2177040739500.0,
2025-05-28,2157776958875.0,
2025-05-28,2161762010375.0,
2025-05-28,2162369021250.0,
2025-05-28,2133765429250.0,
2025-05-28,2130398052625.0,
2025-05-29,2112964506625.0,
2025-05-29,2108979541125.0,
2025-05-29,2148094286250.0,
2025-05-29,2144329518375.0,
2025-05-29,2160436275000.0,
2025-05-30,2106019987750.0,
2025-05-30,2105036987625.0,
2025-05-30,2103855256875.0,
2025-05-30,2062730467500.0,
2025-05-30,2066914022625.0,
2025-05-31,2083857875750.0,
2025-05-31,2081860123500.0,
2025-05-31,2058180584125.0,
2025-05-31,2061767984375.0,
2025-05-31,2064759243750.0,
2025-06-01,2075124302250.0,
2025-06-01,2067783373906.25,
2025-06-01,2079916356562.5,
2025-06-01,2095030437937.5,
2025-06-02,2074393646687.5,
2025-06-02,2077782592968.75,
2025-06-02,2083713211406.25,
2025-06-02,2074979410031.25,
2025-06-03,2112770721468.75,
2025-06-03,2095491165500.0,
2025-06-03,2091725672656.25,
2025-06-03,2110815216656.25,
2025-06-03,2102081243281.25,
2025-06-04,2080460370125.0,
2025-06-04,2093545923687.5,
2025-06-04,2099319998343.75,
2025-06-04,2089393372281.25,
2025-06-05,2053463044500.0,
2025-06-05,2021077309875.0,
2025-06-05,2078483380312.5,
2025-06-05,2078096344750.0,
2025-06-06,2047918712000.0,
2025-06-06,2065617843875.0,
2025-06-06,2090074717500.0,
2025-06-06,2076768790875.0,
2025-06-07,2087114441375.0,
2025-06-07,2085137393625.0,
2025-06-07,2101247110500.0,
2025-06-07,2103642765000.0,
2025-06-08,2114230064375.0,
2025-06-08,2100107405250.0,
2025-06-08,2100075707250.0,
2025-06-08,2101278826500.0,
2025-06-08,2091748924500.0,
2025-06-09,2098538434250.0,
2025-06-09,2098747756125.0,
2025-06-09,2137119936000.0,
2025-06-09,2147267747625.0,
2025-06-10,2175348456000.0,
2025-06-10,2168778106125.0,
2025-06-10,2179732381250.0,
2025-06-10,2177104534875.0,
2025-06-10,2192796165000.0,
2025-06-10,2175127799125.0,
2025-06-11,2176960527000.0,
2025-06-11,2173791097000.0,
2025-06-11,2182746902375.0,
2025-06-11,2158109674875.0,
2025-06-12,2160505854375.0,
2025-06-12,2140837713750.0,
2025-06-12,2126933962500.0,
2025-06-12,2134498297750.0,
2025-06-12,2109263864625.0,
2025-06-13,2089428149593.75,
2025-06-13,2082261090625.0,
2025-06-13,2087816536125.0,
2025-06-13,2071704701250.0,
2025-06-14,2099180160000.0,
2025-06-14,2093425897000.0,
2025-06-14,2090653724656.25,
2025-06-14,2078339321718.75,
2025-06-14,2097036039656.25,
2025-06-15,2101221200312.5,
2025-06-15,2093478881093.75,
2025-06-15,2103031477593.75,
2025-06-15,2085945769906.25,
2025-06-16,2139475510625.0,
2025-06-16,2145031094375.0,
2025-06-16,2107824047687.5,
2025-06-16,2123340743562.5,
2025-06-16,2124544206937.5,
2025-06-17,2118612266062.5,
2025-06-17,2101526031687.5,
2025-06-17,2077083949000.0,
2025-06-18,2079113801625.0,
2025-06-18,2084669885375.0,
2025-06-18,2087076870187.5,
2025-06-18,2079877639875.0,
2025-06-18,2100364920312.5,
2025-06-19,2091063530062.5,
2025-06-19,2085706202531.25,
2025-06-19,2074185708093.75,
2025-06-19,2082943829218.75,
2025-06-20,2083749554593.75,
2025-06-20,2109009298500.0,
2025-06-20,2108622278312.5,
2025-06-20,2050380061843.75,
2025-06-21,2022199491375.0,
2025-06-21,2068901408750.0,
2025-06-21,2060362592375.0,
2025-06-21,2053770248437.5,
2025-06-21,2058552512250.0,
2025-06-22,2047261124125.0,
2025-06-22,2008302284625.0,
2025-06-22,1976301862500.0,
2025-06-23,2014486034500.0,
2025-06-23,2031992777500.0,
2025-06-23,2032002997500.0,
2025-06-24,2090091762000.0,
2025-06-24,2109189966000.0,
2025-06-24,2095041416125.0,
2025-06-24,2101016796875.0,
2025-06-25,2132506715625.0,
2025-06-25,2120136285875.0,
2025-06-25,2117363299125.0,
2025-06-25,2145011752500.0,
2025-06-25,2134882000125.0,
2025-06-26,2130948185625.0,
2025-06-26,2138514789375.0,
2025-06-26,2142459246875.0,
2025-06-26,2143066533250.0,
2025-06-27,2119060526125.0,
2025-06-27,2129609868750.0,
2025-06-27,2131168459750.0,
2025-06-27,2134758318000.0,
2025-06-28,2131211331750.0,
2025-06-28,2136392023000.0,
2025-06-28,2134414641187.5,
2025-06-28,2134425375187.5,
2025-06-28,2135032653656.25,
2025-06-29,2147614425000.0,
2025-06-29,2148388229750.0,
2025-06-29,2138058720000.0,
2025-06-29,2133055234312.5,
2025-06-29,2148178575562.5,
2025-06-30,2159556476250.0,
2025-06-30,2142465790125.0,
2025-06-30,2144663982187.5,
2025-06-30,2137515908437.5,
2025-07-01,2139117522937.5,
2025-07-01,2127196728687.5,
2025-07-01,2121043093187.5,
2025-07-01,2116678812375.0,
2025-07-02,2174602443750.0,
2025-07-02,2143159685468.75,
2025-07-02,2166437693062.5,
2025-07-02,2107342932093.75,
2025-07-02,2125648945218.75,
2025-07-03,2169840564750.0,
2025-07-03,2179397151750.0,
2025-07-03,2185771926750.0,
2025-07-03,2181010031750.0,
2025-07-03,2187981492500.0,
2025-07-04,2146659448500.0,
2025-07-04,2162757468750.0,
2025-07-04,2152437653750.0,
2025-07-04,2175463542750.0,
2025-07-04,2162746593750.0,
2025-07-05,2149863072500.0,
2025-07-05,2155442473500.0,
2025-07-05,2153663398250.0,
2025-07-05,2151685424750.0,
2025-07-05,2153883937500.0,
2025-07-06,2153298120750.0,
2025-07-06,2153308947750.0,
2025-07-06,2154314196000.0,
2025-07-06,2166457028250.0,
2025-07-06,2177804437500.0,
2025-07-07,2150799501437.5,
2025-07-07,2156357587312.5,
2025-07-07,2168876707031.25,
2025-07-07,2179605715218.75,
2025-07-08,2156379271312.5,
2025-07-08,2148235529781.25,
2025-07-08,2160179927656.25,
2025-07-08,2160190788656.25,
2025-07-08,2165571822250.0,
2025-07-09,2160411746375.0,
2025-07-09,2167781808937.5,
2025-07-09,2171969572500.0,
2025-07-09,2171980492500.0,
2025-07-09,2210578073125.0,
2025-07-10,2255387338437.5,
2025-07-10,2217783084375.0,
2025-07-10,2214169410750.0,
2025-07-10,2215572858937.5,
2025-07-10,2212003738312.5,
2025-07-11,2296572284125.0,
2025-07-11,2347305194812.5,
2025-07-11,2340951929812.5,
2025-07-11,2335593147375.0,
2025-07-11,2337395082187.5,
2025-07-12,2330094702750.0,
2025-07-12,2334458371500.0,
2025-07-12,2339009882687.5,
2025-07-12,2332434050375.0,
2025-07-12,2334446635500.0,
2025-07-13,2341842482875.0,
2025-07-13,2345037302281.25,
2025-07-13,2356785647500.0,
2025-07-13,2361969771937.5,
2025-07-14,2380120051406.25,
2025-07-14,2405346308125.0,
2025-07-14,2437584061000.0,
2025-07-14,2423074972500.0,
2025-07-15,2326270975312.5,
2025-07-15,2328248557250.0,
2025-07-15,2385304803656.25,
2025-07-15,2333596140281.25,
2025-07-15,2323860468187.5,
2025-07-16,2372060323875.0,
2025-07-16,2341600248031.25,
2025-07-16,2349569242781.25,
2025-07-16,2371077584906.25,
2025-07-17,2393219628750.0,
2025-07-17,2361775612000.0,
2025-07-17,2358170674312.5,
2025-07-17,2359376512500.0,
2025-07-17,2361142824218.75,
2025-07-18,2387462438625.0,
2025-07-18,2366188271437.5,
2025-07-18,2345112455875.0,
2025-07-18,2330203985687.5,
2025-07-19,2346330056375.0,
2025-07-19,2351515125000.0,
2025-07-19,2352720613500.0,
2025-07-19,2346565121250.0,
2025-07-20,2348812554500.0,
2025-07-20,2360538783750.0,
2025-07-20,2342399034500.0,
2025-07-20,2346190815750.0,
2025-07-20,2346003660000.0,
2025-07-21,2332311365250.0,
2025-07-21,2370522016250.0,
2025-07-21,2351036463750.0,
2025-07-21,2347865004750.0,
2025-07-21,2334148859000.0,
2025-07-22,2362436197500.0,
2025-07-22,2366029718625.0,
2025-07-22,2359042041750.0,
2025-07-22,2329186672250.0,
2025-07-23,2386932492656.25,
2025-07-23,2362273228781.25,
2025-07-23,2350944223250.0,
2025-07-23,2348369510093.75,
2025-07-23,2341815475312.5,
2025-07-24,2363737241250.0,
2025-07-24,2370677283593.75,
2025-07-24,2365715029062.5,
2025-07-24,2368126434437.5,
2025-07-25,2355404270437.5,
2025-07-25,2303087878125.0,
2025-07-25,2309267581250.0,
2025-07-25,2291769574250.0,
2025-07-25,2323616912250.0,
2025-07-26,2349729725875.0,
2025-07-26,2343350656875.0,
2025-07-26,2350139861718.75,
2025-07-26,2340143504875.0,
2025-07-26,2339757314125.0,
2025-07-27,2353757338687.5,
2025-07-27,2369887157812.5,
2025-07-27,2354131640562.5,
2025-07-27,2351954681250.0,
2025-07-28,2376664522750.0,
2025-07-28,2374487632093.75,
2025-07-28,2369923260000.0,
2025-07-28,2360782509500.0,
2025-07-28,2357411946656.25,
2025-07-29,2371353030218.75,
2025-07-29,2365793967656.25,
2025-07-29,2346503714500.0,
2025-07-30,2348342207687.5,
2025-07-30,2343554546187.5,
2025-07-30,2347510835937.5,
2025-07-30,2354885380875.0,
2025-07-31,2357906195968.75,
2025-07-31,2359510022718.75,
2025-07-31,2361113865468.75,
2025-07-31,2356150750000.0,
2025-07-31,2322133552593.75,
2025-08-01,2251346746781.25,
2025-08-01,2283374405937.5,
2025-08-01,2298089170125.0,
2025-08-01,2298475626562.5,
2025-08-01,2302842103375.0,
2025-08-02,2270661669062.5,
2025-08-02,2267290311312.5,
2025-08-02,2254565172312.5,
2025-08-02,2247611175375.0,
2025-08-03,2276116327281.25,
2025-08-03,2273716741406.25,
2025-08-03,2283491297312.5,
2025-08-03,2245035335312.5,
2025-08-03,2265544781500.0,
2025-08-04,2282508052687.5,
2025-08-04,2282519880093.75,
2025-08-04,2281138226812.5,
2025-08-04,2296872147843.75,
2025-08-04,2286932715406.25,
2025-08-05,2267286748000.0,
2025-08-05,2291720697656.25,
2025-08-05,2279790924531.25,
2025-08-05,2289355458031.25,
2025-08-05,2254537854000.0,
2025-08-06,2302352650500.0,
2025-08-06,2293410446812.5,
2025-08-06,2258939070312.5,
2025-08-06,2274474484875.0,
2025-08-07,2279692841437.5,
2025-08-07,2318318184000.0,
2025-08-07,2326093923156.25,
2025-08-07,2341036805312.5,
2025-08-08,2323341391500.0,
2025-08-08,2329921269000.0,
2025-08-08,2325958433187.5,
2025-08-09,2327778282031.25,
2025-08-09,2322390333625.0,
2025-08-10,2322623650593.75,
2025-08-10,2352893213500.0,
2025-08-10,2368433852093.75,
2025-08-10,2369841676000.0,
2025-08-11,2428576259812.5,
2025-08-11,2415853920187.5,
2025-08-11,2383026600000.0,
2025-08-12,2377897964062.5,
2025-08-12,2365323033000.0,
2025-08-12,2371111891000.0,
2025-08-13,2405023664312.5,
2025-08-13,2440272709062.5,
2025-08-13,2374136066656.25,
2025-08-13,2387492656500.0,
2025-08-14,2440292246843.75,
2025-08-14,2403287221718.75,
2025-08-14,2345373888937.5,
2025-08-15,2359522260281.25,
2025-08-15,2370284071312.5,
2025-08-15,2351984358593.75,
2025-08-15,2334678300000.0,
2025-08-16,2340670204125.0,
2025-08-16,2345467408562.5,
2025-08-16,2341904697875.0,
2025-08-17,2342353586437.5,
2025-08-17,2356851144812.5,
2025-08-17,2359851719687.5,
2025-08-18,2299967629687.5,
2025-08-18,2293212599125.0,
2025-08-18,2322894610000.0,
2025-08-19,2322512121187.5,
2025-08-19,2302819809687.5,
2025-08-19,2260231163187.5,
2025-08-20,2255069068062.5,
2025-08-20,2269017333000.0,
2025-08-20,2256690109062.5,
2025-08-20,2276614875937.5,
2025-08-21,2249773853125.0,
2025-08-21,2274842331000.0,
2025-08-22,2244619225687.5,
2025-08-22,2258173769250.0,
2025-08-22,2239870781250.0,
2025-08-22,2333066982750.0,
2025-08-23,2310584512500.0,
2025-08-23,2302834333937.5,
2025-08-23,2293489415093.75,
2025-08-23,2299276448875.0,
2025-08-24,2291728404062.5,
2025-08-24,2283583988250.0,
2025-08-24,2247764079000.0,
2025-08-25,2243227125562.5,
2025-08-25,2241208893000.0,
2025-08-25,2215933098156.25,
2025-08-26,2190480272718.75,
2025-08-26,2201048644812.5,
2025-08-26,2188914823468.75,
2025-08-26,2232933782625.0,
2025-08-27,2222434473781.25,
2025-08-27,2221398059500.0,
2025-08-27,2211453096750.0,
2025-08-27,2237156735625.0,
2025-08-28,2234035262875.0,
2025-08-28,2255111151562.5,
2025-08-28,2249749556250.0,
2025-08-29,2223493256625.0,
2025-08-29,2195825118062.5,
2025-08-29,2204401964062.5,
2025-08-29,2152642255937.5,
2025-08-30,2155644155468.75,
2025-08-30,2165017124250.0,
2025-08-30,2169418563812.5,
2025-08-31,2174452994781.25,
2025-08-31,2180988809500.0,
2025-08-31,2161887926750.0,
2025-09-01,2143398980375.0,
2025-09-01,2172294794250.0,
2025-09-01,2175896852437.5,
2025-09-02,2207215123406.25,
2025-09-02,2201007181500.0,
2025-09-02,2202621465625.0,
2025-09-03,2208637267500.0,
2025-09-03,2239125313093.75,
2025-09-03,2218781328968.75,
2025-09-04,2197357104250.0,
2025-09-04,2213077379250.0,
2025-09-04,2207287855593.75,
2025-09-04,2226993491937.5,
2025-09-05,2217089473500.0,
2025-09-05,2248966945500.0,
2025-09-05,2208553853187.5,
2025-09-06,2203989975687.5,
2025-09-06,2208191900031.25,
2025-09-06,2196257583218.75,
2025-09-07,2202845430625.0,
2025-09-07,2211427534125.0,
2025-09-07,2215426653343.75,
2025-09-08,2234809417500.0,
2025-09-08,2234793288750.0,
2025-09-08,2214846155000.0,
2025-09-08,2217649591687.5,
2025-09-09,2218693519406.25,
2025-09-09,2244409889625.0,
2025-09-09,2216141697562.5,
2025-09-10,2215163839968.75,
2025-09-10,2239084251562.5,
2025-09-10,2267782063593.75,
2025-09-10,2265404574093.75,
2025-09-11,2295743984375.0,
2025-09-11,2269220896000.0,
2025-09-11,2268010786375.0,
2025-09-11,2280390799500.0,
2025-09-12,2294365083562.5,
2025-09-12,2296375438500.0,
2025-09-13,2311327752625.0,
2025-09-13,2308555237406.25,
2025-09-13,2301203525000.0,
2025-09-13,2307788838906.25,
2025-09-14,2300864671875.0,
2025-09-14,2305232444625.0,
2025-09-14,2308003250437.5,
2025-09-15,2302874825000.0,
2025-09-15,2301696892250.0,
2025-09-15,2292147294937.5,
2025-09-15,2303319855562.5,
2025-09-16,2301539198718.75,
2025-09-16,2301356950000.0,
2025-09-16,2321694948312.5,
2025-09-17,2327105976468.75,
2025-09-17,2325894229687.5,
2025-09-17,2307401147937.5,
2025-09-18,2338343437375.0,
2025-09-18,2346698882031.25,
2025-09-18,2335723792125.0,
2025-09-18,2330328610968.75,
2025-09-19,2330990634375.0,
2025-09-19,2323034188750.0,
2025-09-19,2310099388125.0,
2025-09-19,2307724526250.0,
2025-09-20,2305551036250.0,
2025-09-20,2310750726000.0,
2025-09-20,2309971893625.0,
2025-09-21,2306433712250.0,
2025-09-21,2304056170500.0,
2025-09-21,2309791855968.75,
2025-09-21,2307614691062.5,
2025-09-22,2251272079750.0,
2025-09-22,2251883943000.0,
2025-09-22,2240941553062.5,
2025-09-23,2241949044750.0,
2025-09-23,2256509789062.5,
2025-09-23,2246760266375.0,
2025-09-23,2240202181687.5,
2025-09-24,2265952736250.0,
2025-09-24,2248585269218.75,
2025-09-24,2256374590125.0,
2025-09-25,2184898920937.5,
2025-09-25,2230314381750.0,
2025-09-25,2250823663000.0,
2025-09-26,2172160512500.0,
2025-09-26,2182339328000.0,
2025-09-26,2185542290250.0,
2025-09-27,2188348134875.0,
2025-09-27,2188964129218.75,
2025-09-27,2182203716687.5,
2025-09-27,2191583145375.0,
2025-09-28,2201590200000.0,
2025-09-28,2235283448906.25,
2025-09-28,2187608702125.0,
2025-09-28,2188621193718.75,
2025-09-29,2230914061406.25,
2025-09-29,2276366515781.25,
2025-09-29,2278773232187.5,
2025-09-30,2284963828875.0,
2025-09-30,2257682417468.75,
2025-09-30,2279023974750.0,
2025-10-01,2280035773906.25,
2025-10-01,2320110896000.0,
2025-10-01,2351613887500.0,
2025-10-02,2397515090625.0,
2025-10-02,2391123787937.5,
2025-10-02,2364785522750.0,
2025-10-02,2369783773156.25,
2025-10-03,2390159176687.5,
2025-10-03,2444785882593.75,
2025-10-04,2426065966187.5,
2025-10-04,2437641739968.75,
2025-10-04,2430084332593.75,
2025-10-05,2465781355500.0,
2025-10-05,2459022391062.5,
2025-10-05,2443498073125.0,
2025-10-06,2498161332187.5,
2025-10-06,2467046028375.0,
2025-10-06,2468426483750.0,
2025-10-07,2474062571343.75,
2025-10-07,2480458063125.0,
2025-10-07,2409516768312.5,
2025-10-08,2433649123125.0,
2025-10-08,2431272196687.5,
2025-10-08,2447035142781.25,
2025-10-08,2460408008750.0,
2025-10-09,2428931418187.5,
2025-10-09,2397058398000.0,
2025-10-10,2350068645937.5,
2025-10-10,2429164253906.25,
2025-10-10,2428386754406.25,
2025-10-11,2223708048750.0,
2025-10-11,2211958767937.5,
2025-10-11,2239480625156.25,
2025-10-11,2215776596250.0,
2025-10-12,2301941871625.0,
2025-10-12,2212002809156.25,
2025-10-12,2231150358937.5,
2025-10-12,2230364559843.75,
2025-10-13,2301161840250.0,
2025-10-13,2283632954000.0,
2025-10-13,2311757939406.25,
2025-10-14,2267921400156.25,
2025-10-14,2215710644062.5,
2025-10-14,2240841711656.25,
2025-10-15,2259222217000.0,
2025-10-15,2257807307437.5,
2025-10-15,2212989900500.0,
2025-10-16,2159026495312.5,
2025-10-16,2224400300500.0,
2025-10-16,2207422965843.75,
2025-10-16,2222788040625.0,
2025-10-17,2174396001781.25,
2025-10-17,2085497441156.25,
2025-10-17,2129573200562.5,
2025-10-18,2135373076375.0,
2025-10-18,2138977361843.75,
2025-10-18,2135399519156.25,
2025-10-18,2139800979906.25,
2025-10-19,2134232432812.5,
2025-10-19,2147006107125.0,
2025-10-19,2174733073125.0,
2025-10-20,2211271590937.5,
2025-10-20,2216244163000.0,
2025-10-20,2180927231406.25,
2025-10-20,2214035082812.5,
2025-10-21,2187158148125.0,
2025-10-21,2152681229343.75,
2025-10-21,2256770901000.0,
2025-10-22,2164074251062.5,
2025-10-22,2158109076750.0,
2025-10-22,2160322592656.25,
2025-10-23,2187697136625.0,
2025-10-23,2183295178125.0,
2025-10-23,2184081774875.0,
2025-10-23,2152165063125.0,
2025-10-24,2205458666156.25,
2025-10-24,2212854496875.0,
2025-10-24,2200106154937.5,
2025-10-24,2215279838750.0,
2025-10-25,2221278402500.0,
2025-10-25,2226876515000.0,
2025-10-25,2226294370781.25,
2025-10-26,2246465748500.0,
2025-10-26,2263630305750.0,
2025-10-26,2222126485250.0,
2025-10-27,2288370704125.0,
2025-10-27,2295165937500.0,
2025-10-27,2292789950187.5,
2025-10-27,2279842025156.25,
2025-10-28,2270688075187.5,
2025-10-28,2279877038718.75,
2025-10-28,2287667370000.0,
2025-10-29,2208750306750.0,
2025-10-29,2249398380000.0,
2025-10-29,2261580400062.5,
2025-10-30,2128235919500.0,
2025-10-30,2177457767093.75,
2025-10-30,2186646810468.75,
2025-10-31,2193265839375.0,
2025-10-31,2188092814375.0,
2025-10-31,2192693680312.5,
2025-11-01,2194108575062.5,
2025-11-01,2196716286718.75,
2025-11-01,2204313606250.0,
2025-11-02,2205744187500.0,
2025-11-02,2197589071781.25,
2025-11-02,2197549472250.0,
2025-11-03,2146947042343.75,
2025-11-03,2158533370281.25,
2025-11-03,2129228779750.0,
2025-11-04,2087161184062.5,
2025-11-04,2084786498718.75,
2025-11-04,2020579511156.25,
2025-11-05,2039541826375.0,
2025-11-05,2060098392000.0,
2025-11-05,2071083932500.0,
2025-11-06,2023654893937.5,
2025-11-06,2055954759375.0,
2025-11-06,2063320271718.75,
2025-11-07,2033442769218.75,
2025-11-07,1990175709750.0,
2025-11-07,2050024185000.0,
2025-11-08,2058213551375.0,
2025-11-08,2047857424218.75,
2025-11-08,2040291683500.0,
2025-11-09,2041319373187.5,
2025-11-09,2032526696250.0,
2025-11-09,2090004748000.0,
2025-11-10,2118544317500.0,
2025-11-10,2113370081875.0,
2025-11-10,2111989683500.0,
2025-11-11,2099451351562.5,
2025-11-11,2070340970343.75,
2025-11-11,2108411773125.0,
2025-11-11,2057391596250.0,
2025-11-12,2069787294750.0,
2025-11-12,2066778930531.25,
2025-11-12,2034098515968.75,
2025-11-13,2054476382531.25,
2025-11-13,2064437600968.75,
2025-11-14,1891694340300.0,
2025-11-14,1891899552500.0,
2025-11-14,1983139609168.75,
2025-11-14,1949778607500.0,
2025-11-15,1920490530843.75,
2025-11-15,1914441928262.5,
2025-11-15,1916750194565.625,
2025-11-16,1906366157125.0,
2025-11-16,1917531697565.625,
2025-11-16,1884509101493.75,
2025-11-17,1913707646953.125,
2025-11-17,1858677130618.75,
2025-11-17,1887259357500.0,
2025-11-18,1828306488437.5,
2025-11-18,1831153774218.75,
2025-11-18,1867275822031.25,
2025-11-19,1841949531562.5,
2025-11-19,1825941407693.75,
2025-11-19,1789685064650.0,
2025-11-20,1760520084250.0,
2025-11-20,1846439897837.5,
2025-11-20,1831869946740.625,
2025-11-21,1703999492437.5,
2025-11-21,1688567465493.75,
2025-11-21,1672081860268.75,
2025-11-22,1691759835959.375,
2025-11-22,1687980566628.125,
2025-11-22,1684539644175.0,
2025-11-23,1728685953750.0,
2025-11-23,1720995064468.75,
2025-11-23,1737985377562.5,
2025-11-24,1732042559418.75,
2025-11-24,1751667560093.75,
2025-11-24,1730019814250.0,
2025-11-25,1762957181475.0,
2025-11-25,1752395635100.0,
2025-11-25,1750289884800.0,
2025-11-26,1731446318700.0,
2025-11-26,1796468467031.25,
2025-11-26,1748782175400.0,
2025-11-26,1750330945784.375,
2025-11-27,1825801415900.0,
2025-11-27,1815256032218.75,
2025-11-27,1817370381093.75,
2025-11-27,1822906835087.5,
2025-11-28,1815711989906.25,
2025-11-28,1816718602950.0,
2025-11-28,1815478037375.0,
2025-11-28,1830495720237.5,
2025-11-29,1813528576000.0,
2025-11-29,1812101733725.0,
2025-11-29,1814749191375.0,
2025-11-30,1815380603315.625,
2025-11-30,1826051761609.375,
2025-11-30,1829536096609.375,
2025-11-30,1818770738428.125,
2025-12-01,1704075661781.25,
2025-12-01,1731663952415.625,
2025-12-01,1734626297250.0,
2025-12-02,1731788682356.25,
2025-12-02,1746408355781.25,
2025-12-02,1835606507200.0,
2025-12-03,1835777659975.0,
2025-12-03,1854032224575.0,
2025-12-03,1858154729440.625,
2025-12-04,1839298752000.0,
2025-12-04,1833999057250.0,
2025-12-04,1859953927725.0,
2025-12-04,1857944800800.0,
2025-12-05,1839349899581.25,
2025-12-05,1802318964018.75,
2025-12-05,1790134211484.375,
2025-12-06,1788531334362.5,
2025-12-06,1788684204628.125,
2025-12-06,1791732176175.0,
2025-12-07,1783861985250.0,
2025-12-07,1779285152287.5,
2025-12-07,1794268844306.25,
2025-12-08,1792134286009.375,
2025-12-08,1805758523387.5,
2025-12-08,1826072068406.25,
2025-12-09,1796669582531.25,
2025-12-09,1851293438728.125,
2025-12-09,1811928232687.5,
2025-12-10,1838195561971.875,
2025-12-10,1869867676878.125,
2025-12-10,1850807193006.25,
2025-12-10,1849302106875.0,
2025-12-11,1803484931150.0,
2025-12-11,1797987613362.5,
2025-12-11,1801393793875.0,
2025-12-12,1845400228125.0,
2025-12-12,1816071966187.5,
2025-12-12,1846686132812.5,
2025-12-12,1804389096712.5,
